itemid,datasource,genre,subgenre,orig_lang,split,10fold_split
original_en_batch_11_item_02,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,1
original_en_batch_11_item_03,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_11_item_04,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,5
original_en_batch_11_item_05,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,5
original_en_batch_11_item_06,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_11_item_07,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,4
original_en_batch_11_item_08,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,3
original_en_batch_11_item_09,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,3
original_en_batch_11_item_10,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,5
original_en_batch_11_item_11,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,3
original_en_batch_11_item_12,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,9
original_en_batch_11_item_13,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,2
original_en_batch_11_item_14,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,dev,9
original_en_batch_11_item_15,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,test,0
original_en_batch_11_item_16,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_11_item_17,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,9
original_en_batch_11_item_18,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,8
original_en_batch_11_item_19,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,5
original_en_batch_11_item_20,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,1
original_en_batch_12_item_01,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,4
original_en_batch_12_item_02,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,5
original_en_batch_12_item_03,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,1
original_en_batch_12_item_04,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,0
original_en_batch_12_item_05,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,0
original_en_batch_12_item_06,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,5
original_en_batch_12_item_07,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,4
original_en_batch_12_item_08,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,1
original_en_batch_12_item_09,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,7
original_en_batch_12_item_10,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_12_item_11,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,7
original_en_batch_12_item_12,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_12_item_13,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,8
original_en_batch_12_item_14,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,1
original_en_batch_12_item_15,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,7
original_en_batch_12_item_16,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,6
original_en_batch_12_item_17,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,0
original_en_batch_12_item_18,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,4
original_en_batch_12_item_19,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,2
original_en_batch_12_item_20,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,8
original_en_batch_13_item_01,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,4
original_en_batch_13_item_02,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,8
original_en_batch_13_item_03,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,8
original_en_batch_13_item_04,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,1
original_en_batch_13_item_05,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_13_item_06,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,5
original_en_batch_13_item_07,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,9
original_en_batch_13_item_08,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,7
original_en_batch_13_item_09,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,3
original_en_batch_13_item_10,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,test,1
original_en_batch_13_item_11,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,dev,0
original_en_batch_13_item_12,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,2
original_en_batch_13_item_13,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,6
original_en_batch_13_item_14,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,5
original_en_batch_13_item_15,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,1
original_en_batch_13_item_16,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,5
original_en_batch_13_item_17,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,7
original_en_batch_13_item_18,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,4
original_en_batch_13_item_19,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,0
original_en_batch_13_item_20,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,1
original_en_batch_14_item_01,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,3
original_en_batch_14_item_02,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_14_item_03,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,0
original_en_batch_14_item_04,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,9
original_en_batch_14_item_05,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,9
original_en_batch_14_item_06,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,9
original_en_batch_14_item_07,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_14_item_08,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,0
original_en_batch_14_item_09,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,9
original_en_batch_14_item_10,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,2
original_en_batch_14_item_11,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,8
original_en_batch_14_item_12,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,7
original_en_batch_14_item_13,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,5
original_en_batch_14_item_14,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,1
original_en_batch_14_item_15,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,6
original_en_batch_14_item_16,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,7
original_en_batch_14_item_17,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,5
original_en_batch_14_item_18,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,1
original_en_batch_14_item_19,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,4
original_en_batch_14_item_20,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,8
original_en_batch_15_item_01,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,7
original_en_batch_15_item_02,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,3
original_en_batch_15_item_03,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,0
original_en_batch_15_item_04,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,8
original_en_batch_15_item_05,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,3
original_en_batch_15_item_06,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,0
original_en_batch_15_item_07,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,6
original_en_batch_15_item_08,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,5
original_en_batch_15_item_09,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,4
original_en_batch_15_item_10,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,6
original_en_batch_15_item_11,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,9
original_en_batch_15_item_12,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,5
original_en_batch_15_item_13,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,1
original_en_batch_15_item_14,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,4
original_en_batch_15_item_15,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,8
original_en_batch_15_item_16,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,1
original_en_batch_15_item_17,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,2
original_en_batch_15_item_18,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,0
original_en_batch_15_item_19,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,9
original_en_batch_15_item_20,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,6
original_en_batch_16_item_01,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,4
original_en_batch_16_item_02,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,1
original_en_batch_16_item_03,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,0
original_en_batch_16_item_04,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,9
original_en_batch_16_item_05,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,6
original_en_batch_16_item_06,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,3
original_en_batch_16_item_07,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,0
original_en_batch_16_item_08,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,1
original_en_batch_16_item_09,europarl-original-en-ep-00-02-16.txt,europarl,,unknown,train,3
original_en_batch_16_item_10,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,6
original_en_batch_16_item_11,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,3
original_en_batch_16_item_12,europarl-original-en-ep-00-02-16.txt,europarl,,English,train,2
original_en_batch_16_item_13,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,5
original_en_batch_16_item_14,europarl-original-en-ep-00-02-17.txt,europarl,,English,train,0
original_en_batch_16_item_15,europarl-original-en-ep-00-02-17.txt,europarl,,English,train,5
original_en_batch_16_item_16,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,1
original_en_batch_16_item_17,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,6
original_en_batch_16_item_18,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,3
original_en_batch_16_item_19,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,8
original_en_batch_16_item_20,europarl-original-en-ep-00-02-17.txt,europarl,,English,train,6
original_en_batch_17_item_01,europarl-original-en-ep-00-02-17.txt,europarl,,English,train,9
original_en_batch_17_item_02,europarl-original-en-ep-00-02-17.txt,europarl,,English,test,1
original_en_batch_17_item_03,europarl-original-en-ep-00-02-17.txt,europarl,,English,dev,3
original_en_batch_17_item_04,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,1
original_en_batch_17_item_05,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,7
original_en_batch_17_item_06,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,3
original_en_batch_17_item_07,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,0
original_en_batch_17_item_08,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,3
original_en_batch_17_item_09,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,3
original_en_batch_17_item_10,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,1
original_en_batch_17_item_11,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,5
original_en_batch_17_item_12,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,2
original_en_batch_17_item_13,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,4
original_en_batch_17_item_14,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,5
original_en_batch_17_item_15,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,8
original_en_batch_17_item_16,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,8
original_en_batch_17_item_17,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,1
original_en_batch_17_item_18,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,test,6
original_en_batch_17_item_19,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,dev,7
original_en_batch_17_item_20,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,5
original_en_batch_18_item_01,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,3
original_en_batch_18_item_02,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,7
original_en_batch_18_item_03,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,2
original_en_batch_18_item_04,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,6
original_en_batch_18_item_05,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,1
original_en_batch_18_item_06,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,1
original_en_batch_18_item_07,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,5
original_en_batch_18_item_08,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,0
original_en_batch_18_item_09,europarl-original-en-ep-00-02-17.txt,europarl,,English,train,2
original_en_batch_18_item_10,europarl-original-en-ep-00-02-17.txt,europarl,,English,train,6
original_en_batch_18_item_11,europarl-original-en-ep-00-02-17.txt,europarl,,English,dev,5
original_en_batch_18_item_12,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,test,1
original_en_batch_18_item_13,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,8
original_en_batch_18_item_14,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,3
original_en_batch_18_item_15,europarl-original-en-ep-00-02-17.txt,europarl,,unknown,train,1
original_en_batch_18_item_16,europarl-original-en-ep-00-02-18.txt,europarl,,unknown,train,1
original_en_batch_18_item_17,europarl-original-en-ep-00-02-18.txt,europarl,,English,test,2
original_en_batch_18_item_18,europarl-original-en-ep-00-02-18.txt,europarl,,English,train,0
original_en_batch_18_item_19,europarl-original-en-ep-00-02-18.txt,europarl,,English,train,7
original_en_batch_18_item_20,europarl-original-en-ep-00-02-18.txt,europarl,,English,train,3
original_en_batch_19_item_01,europarl-original-en-ep-00-02-18.txt,europarl,,English,dev,4
original_en_batch_19_item_02,europarl-original-en-ep-00-02-18.txt,europarl,,English,train,3
original_en_batch_19_item_03,europarl-original-en-ep-00-02-18.txt,europarl,,unknown,train,0
original_en_batch_19_item_04,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,5
original_en_batch_19_item_05,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,3
original_en_batch_19_item_06,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,5
original_en_batch_19_item_07,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,6
original_en_batch_19_item_08,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,2
original_en_batch_19_item_09,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,8
original_en_batch_19_item_10,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,1
original_en_batch_19_item_11,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,5
original_en_batch_19_item_12,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,3
original_en_batch_19_item_13,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,1
original_en_batch_19_item_14,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,7
original_en_batch_19_item_15,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,1
original_en_batch_19_item_16,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,6
original_en_batch_19_item_17,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,6
original_en_batch_19_item_18,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,9
original_en_batch_19_item_19,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,4
original_en_batch_19_item_20,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,0
original_en_batch_20_item_01,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,1
original_en_batch_20_item_02,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,9
original_en_batch_20_item_03,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,test,3
original_en_batch_20_item_04,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,6
original_en_batch_20_item_05,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,9
original_en_batch_20_item_06,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,dev,7
original_en_batch_20_item_07,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,4
original_en_batch_20_item_08,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,7
original_en_batch_20_item_09,europarl-original-en-ep-00-03-01.txt,europarl,,unknown,train,9
original_en_batch_20_item_10,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,8
original_en_batch_20_item_11,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,4
original_en_batch_20_item_12,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,0
original_en_batch_20_item_13,europarl-original-en-ep-00-03-01.txt,europarl,,English,train,5
