instance_id	question_start	level-2	level-3	question	answer	sent_q
original_en_batch_35_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that I was here at the first reading in the Parliament in Strasbourg.	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_07	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I was here at the first reading in the Parliament in Strasbourg.	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_07	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I was here at the first reading in the Parliament in Strasbourg	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the first reading in the Parliament in Strasbourg	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ I was here at the first reading in the Parliament in Strasbourg	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that I was here at the first reading in the Parliament in Strasbourg	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_07	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I was here at the first reading in the Parliament in Strasbourg	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_07	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ how I was here at the first reading in the Parliament in Strasbourg.	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_07	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ I was here at the first reading in the Parliament in Strasbour	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
original_en_batch_35_item_08	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the comments of my colleague, Chris Patten	The Commission agrees on the need to reinvigorate the Barcelona process and will soon be putting forward ideas which should enable us to move the process forward this year, particularly in the light of the Euro- Mediterranean Summit which is likely to take place in mid- November.	sent1
original_en_batch_35_item_08	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Chris Patten, I have the following comments.	The Commission agrees on the need to reinvigorate the Barcelona process and will soon be putting forward ideas which should enable us to move the process forward this year, particularly in the light of the Euro- Mediterranean Summit which is likely to take place in mid- November.	sent1
original_en_batch_35_item_08	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the following comments.	The Commission agrees on the need to reinvigorate the Barcelona process and will soon be putting forward ideas which should enable us to move the process forward this year, particularly in the light of the Euro- Mediterranean Summit which is likely to take place in mid- November.	sent1
