instance_id	prolific_id	question_start	level-2	level-3	question	answer	sent_q
﻿wiki_571	5d0245966e208b0017301561	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Nazi Germany, officially known as the German Reich until 1943 and Greater German Reich from 1943 to 1945, was the German state between 1933 and 1945, when Adolf Hitler and the Nazi Party controlled the country which they transformed into a dictatorship.	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent1
﻿wiki_571	5d45f6d7da637a00014b9e30	What is the result of	Contingency.Cause	RESULT	What is the result of _ Adolf Hitler and the Nazi Party controlling the country which they transformed into a dictatorship.	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent1
﻿wiki_571	5e110747dc265f7d25341439	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Nazi Germany	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent1
﻿wiki_571	5e31a1526ef37a1879a94441	In what manner	Expansion.Manner	ARG2-AS-MANNER	In what manner did Adolf Hitler and the Nazi Party control Germany	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent1
﻿wiki_571	5e53497a059e37368a22933a	What is the result of	Contingency.Cause	RESULT	What is the result of _ when Adolf Hitler and the Nazi Party controlled the country which they transformed into a dictatorship	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent1
﻿wiki_571	603ab6ce208b756898441c4b	Except when	Expansion.Exception	ARG2-AS-EXCEPT	Except when _ Nazi Germany, officially known as the German Reich until 1943 and Greater German Reich from 1943 to 1945, was the German state between 1933 and 1945, when Adolf Hitler and the Nazi Party controlled the country which they transformed into a dictatorship.	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent1
﻿wiki_571	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Germany quickly become a totalitarian state where nearly all aspects of life were controlled by the government	Nazi Germany, officially known as the German Reich until 1943 and Greater German Reich from 1943 to 1945, was the German state between 1933 and 1945, when Adolf Hitler and the Nazi Party controlled the country which they transformed into a dictatorship.	sent2
﻿wiki_571	615730f43452bcf5e394cceb	While what	Temporal.Synchronous	Temporal.Synchronous	While what did Germany quickly became a totalitarian state	Nazi Germany, officially known as the German Reich until 1943 and Greater German Reich from 1943 to 1945, was the German state between 1933 and 1945, when Adolf Hitler and the Nazi Party controlled the country which they transformed into a dictatorship.	sent2
wiki_572	5a0c4184fe645f0001e9f5dd	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_572	5c33668916da980001530dab	What is the reason	Contingency.Cause	REASON	What is the reason the fact that Germany quickly became a totalitarian state	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_572	5d0245966e208b0017301561	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_572	5d45f6d7da637a00014b9e30	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did The Third Reich, meaning " Third Realm" or " Third Empire" , alluded to the Nazis' conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent2
wiki_572	5e110747dc265f7d25341439	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_572	5e31a1526ef37a1879a94441	After what	Temporal.Asynchronous	SUCCESSION	After what did Hitler call the totalitarian state where nearly all aspects of life were controlled by the government.	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_572	5e53497a059e37368a22933a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_572	603ab6ce208b756898441c4b	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_572	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_572	615730f43452bcf5e394cceb	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what does ermany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	The Third Reich, meaning  Third Realm or  Third Empire , alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	sent1
wiki_573	5a0c4184fe645f0001e9f5dd	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ The Third Reich, meaning " Third Realm"or " Third Empire", alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	The Third Reich, which Hitler and the Nazis referred to as the Thousand Year Reich, ended in May 1945 after just 12 years, when the Allies defeated Germany, ending World War II in Europe.	sent1
wiki_573	5c33668916da980001530dab	Until when	Temporal.Asynchronous	PRECEDENCE	Until when was The Third Reich	The Third Reich, which Hitler and the Nazis referred to as the Thousand Year Reich, ended in May 1945 after just 12 years, when the Allies defeated Germany, ending World War II in Europe.	sent1
wiki_573	5d0245966e208b0017301561	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The Third Reich, meaning " Third Realm"or " Third Empire", alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918).	The Third Reich, which Hitler and the Nazis referred to as the Thousand Year Reich, ended in May 1945 after just 12 years, when the Allies defeated Germany, ending World War II in Europe.	sent1
wiki_573	5d45f6d7da637a00014b9e30	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The Third Reich, meaning " Third Realm"or " Third Empire", alluded to the Nazis'conceit that Nazi Germany was the successor to the earlier Holy Roman Empire (800–1806) and German Empire (1871–1918)	The Third Reich, which Hitler and the Nazis referred to as the Thousand Year Reich, ended in May 1945 after just 12 years, when the Allies defeated Germany, ending World War II in Europe.	sent1
wiki_573	5e110747dc265f7d25341439	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The Third Reich	The Third Reich, which Hitler and the Nazis referred to as the Thousand Year Reich, ended in May 1945 after just 12 years, when the Allies defeated Germany, ending World War II in Europe.	sent1
